Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL0021426,C0552031,V0552031,10000,21-07-2025,1
CL0021427,C0552032,V0552032,10000,21-07-2025,1
CL0021428,C0552033,V0552033,10000,21-07-2025,1
CL0021429,C0552034,V0552034,10000,21-07-2025,1
CL0021430,C0552035,V0552035,10000,21-07-2025,1
CL0021431,C0552036,V0552036,10000,21-07-2025,1
CL0021432,C0552037,V0552037,10000,21-07-2025,1
CL0021433,C0552038,V0552038,10000,21-07-2025,1
CL0021434,C0552039,V0552039,10000,21-07-2025,1
CL0021435,C0552040,V0552040,10000,21-07-2025,1
CL0021436,C0552041,V0552041,10000,21-07-2025,1
CL0021437,C0552042,V0552042,10000,21-07-2025,1
CL0021438,C0552043,V0552043,10000,21-07-2025,1
CL0021439,C0552044,V0552044,10000,21-07-2025,1
CL0021440,C0552045,V0552045,10000,21-07-2025,1
CL0021441,C0552046,V0552046,10000,21-07-2025,1
CL0021442,C0552047,V0552047,10000,21-07-2025,1
CL0021443,C0552048,V0552048,10000,21-07-2025,1
CL0021444,C0552049,V0552049,10000,21-07-2025,1
CL0021445,C0552050,V0552050,10000,21-07-2025,1
CL0021446,C0552051,V0552051,10000,21-07-2025,1
CL0021447,C0552052,V0552052,10000,21-07-2025,1
CL0021448,C0552053,V0552053,10000,21-07-2025,1
CL0021449,C0552054,V0552054,10000,21-07-2025,1
CL0021450,C0552055,V0552055,10000,21-07-2025,1
CL0021451,C0552056,V0552056,10000,21-07-2025,1
CL0021452,C0552057,V0552057,10000,21-07-2025,1
CL0021453,C0552058,V0552058,10000,21-07-2025,1
CL0021454,C0552059,V0552059,10000,21-07-2025,1
CL0021455,C0552060,V0552060,10000,21-07-2025,1
CL0021456,C0552061,V0552061,10000,21-07-2025,1
CL0021457,C0552062,V0552062,10000,21-07-2025,1
CL0021458,C0552063,V0552063,10000,21-07-2025,1
CL0021459,C0552064,V0552064,10000,21-07-2025,1
CL0021460,C0552065,V0552065,10000,21-07-2025,1
CL0021461,C0552066,V0552066,10000,21-07-2025,1
CL0021462,C0552067,V0552067,10000,21-07-2025,1
CL0021463,C0552068,V0552068,10000,21-07-2025,1
CL0021464,C0552069,V0552069,10000,21-07-2025,1
CL0021465,C0552070,V0552070,10000,21-07-2025,1
CL0021466,C0552071,V0552071,10000,21-07-2025,1
CL0021467,C0552072,V0552072,10000,21-07-2025,1
CL0021468,C0552073,V0552073,10000,21-07-2025,1
CL0021469,C0552074,V0552074,10000,21-07-2025,1
CL0021470,C0552075,V0552075,10000,21-07-2025,1
CL0021471,C0552076,V0552076,10000,21-07-2025,1
CL0021472,C0552077,V0552077,10000,21-07-2025,1
CL0021473,C0552078,V0552078,10000,21-07-2025,1
CL0021474,C0552079,V0552079,10000,21-07-2025,1
CL0021475,C0552080,V0552080,10000,21-07-2025,1
CL0021476,C0552081,V0552081,10000,21-07-2025,1
CL0021477,C0552082,V0552082,10000,21-07-2025,1
CL0021478,C0552083,V0552083,10000,21-07-2025,1
CL0021479,C0552084,V0552084,10000,21-07-2025,1
CL0021480,C0552467,V0552467,10000,21-07-2025,1
CL0021481,C0552468,V0552468,10000,21-07-2025,1
CL0021482,C0552469,V0552469,10000,21-07-2025,1
CL0021483,C0552470,V0552470,10000,21-07-2025,1
CL0021484,C0552471,V0552471,10000,21-07-2025,1
CL0021485,C0552472,V0552472,10000,21-07-2025,1
CL0021486,C0552473,V0552473,10000,21-07-2025,1
CL0021487,C0552474,V0552474,10000,21-07-2025,1
CL0021488,C0552475,V0552475,10000,21-07-2025,1
CL0021489,C0552476,V0552476,10000,21-07-2025,1
CL0021490,C0552477,V0552477,10000,21-07-2025,1
CL0021491,C0552478,V0552478,10000,21-07-2025,1
CL0021492,C0552479,V0552479,10000,21-07-2025,1
CL0021493,C0552480,V0552480,10000,21-07-2025,1
CL0021494,C0552481,V0552481,10000,21-07-2025,1
CL0021495,C0552482,V0552482,10000,21-07-2025,1
CL0021496,C0552483,V0552483,10000,21-07-2025,1
CL0021497,C0552484,V0552484,10000,21-07-2025,1
CL0021498,C0552485,V0552485,10000,21-07-2025,1
CL0021499,C0552486,V0552486,10000,21-07-2025,1
CL0021500,C0552487,V0552487,10000,21-07-2025,1
CL0021501,C0552488,V0552488,10000,21-07-2025,1
CL0021502,C0552489,V0552489,10000,21-07-2025,1
CL0021503,C0552490,V0552490,10000,21-07-2025,1
CL0021504,C0552491,V0552491,10000,21-07-2025,1
CL0021505,C0552492,V0552492,10000,21-07-2025,1
CL0021506,C0552493,V0552493,10000,21-07-2025,1
CL0021507,C0552494,V0552494,10000,21-07-2025,1
CL0021508,C0552495,V0552495,10000,21-07-2025,1
CL0021509,C0552496,V0552496,10000,21-07-2025,1
CL0021510,C0552497,V0552497,10000,21-07-2025,1
CL0021511,C0552498,V0552498,10000,21-07-2025,1
CL0021512,C0552499,V0552499,10000,21-07-2025,1
CL0021513,C0552500,V0552500,10000,21-07-2025,1
CL0021514,C0552501,V0552501,10000,21-07-2025,1
CL0021515,C0552502,V0552502,10000,21-07-2025,1
CL0021516,C0552503,V0552503,10000,21-07-2025,1
CL0021517,C0552504,V0552504,10000,21-07-2025,1
CL0021518,C0552505,V0552505,10000,21-07-2025,1
CL0021519,C0552506,V0552506,10000,21-07-2025,1
CL0021520,C0552507,V0552507,10000,21-07-2025,1
CL0021521,C0552508,V0552508,10000,21-07-2025,1
CL0021522,C0552509,V0552509,10000,21-07-2025,1
CL0021523,C0552510,V0552510,10000,21-07-2025,1
CL0021524,C0552511,V0552511,10000,21-07-2025,1
CL0021525,C0552512,V0552512,10000,21-07-2025,1
CL0021526,C0552513,V0552513,10000,21-07-2025,1
CL0021527,C0552514,V0552514,10000,21-07-2025,1
CL0021528,C0552515,V0552515,10000,21-07-2025,1
CL0021529,C0552516,V0552516,10000,21-07-2025,1
CL0021530,C0552517,V0552517,10000,21-07-2025,1
CL0021531,C0552518,V0552518,10000,21-07-2025,1
CL0021532,C0552519,V0552519,10000,21-07-2025,1
CL0021533,C0552520,V0552520,10000,21-07-2025,1
CL0021534,C0552521,V0552521,10000,21-07-2025,1
CL0021535,C0552522,V0552522,10000,21-07-2025,1
CL0021536,C0552523,V0552523,10000,21-07-2025,1
CL0021537,C0552524,V0552524,10000,21-07-2025,1
CL0021538,C0552525,V0552525,10000,21-07-2025,1
CL0021539,C0552526,V0552526,10000,21-07-2025,1
CL0021540,C0552527,V0552527,10000,21-07-2025,1
CL0021541,C0552528,V0552528,10000,21-07-2025,1
CL0021542,C0552529,V0552529,10000,21-07-2025,1
CL0021543,C0552530,V0552530,10000,21-07-2025,1
CL0021544,C0552531,V0552531,10000,21-07-2025,1
CL0021545,C0552532,V0552532,10000,21-07-2025,1
CL0021546,C0552533,V0552533,10000,21-07-2025,1
CL0021547,C0552534,V0552534,10000,21-07-2025,1
CL0021548,C0552535,V0552535,10000,21-07-2025,1
CL0021549,C0552536,V0552536,10000,21-07-2025,1
CL0021550,C0552537,V0552537,10000,21-07-2025,1
CL0021551,C0552538,V0552538,10000,21-07-2025,1
CL0021552,C0552539,V0552539,10000,21-07-2025,1
CL0021553,C0552540,V0552540,10000,21-07-2025,1
CL0021554,C0552541,V0552541,10000,21-07-2025,1
CL0021555,C0552542,V0552542,10000,21-07-2025,1
CL0021556,C0552543,V0552543,10000,21-07-2025,1
CL0021557,C0552544,V0552544,10000,21-07-2025,1
CL0021558,C0552545,V0552545,10000,21-07-2025,1
CL0021559,C0552546,V0552546,10000,21-07-2025,1
CL0021560,C0552547,V0552547,10000,21-07-2025,1
CL0021561,C0552548,V0552548,10000,21-07-2025,1
CL0021562,C0552549,V0552549,10000,21-07-2025,1
CL0021563,C0552550,V0552550,10000,21-07-2025,1
CL0021564,C0552551,V0552551,10000,21-07-2025,1
CL0021565,C0552552,V0552552,10000,21-07-2025,1
CL0021566,C0552553,V0552553,10000,21-07-2025,1
CL0021567,C0552554,V0552554,10000,21-07-2025,1
CL0021568,C0552555,V0552555,10000,21-07-2025,1
CL0021569,C0552556,V0552556,10000,21-07-2025,1
CL0021570,C0552557,V0552557,10000,21-07-2025,1
CL0021571,C0552558,V0552558,10000,21-07-2025,1
CL0021572,C0552559,V0552559,10000,21-07-2025,1
CL0021573,C0552560,V0552560,10000,21-07-2025,1
CL0021574,C0552561,V0552561,10000,21-07-2025,1
CL0021575,C0552562,V0552562,10000,21-07-2025,1
CL0021576,C0552563,V0552563,10000,21-07-2025,1
CL0021577,C0552564,V0552564,10000,21-07-2025,1
CL0021578,C0552565,V0552565,10000,21-07-2025,1
CL0021579,C0552566,V0552566,10000,21-07-2025,1
CL0021580,C0552567,V0552567,10000,21-07-2025,1
CL0021581,C0552568,V0552568,10000,21-07-2025,1
CL0021582,C0552569,V0552569,10000,21-07-2025,1
CL0021583,C0552570,V0552570,10000,21-07-2025,1
CL0021584,C0552571,V0552571,10000,21-07-2025,1
CL0021585,C0552572,V0552572,10000,21-07-2025,1
CL0021586,C0552573,V0552573,10000,21-07-2025,1
CL0021587,C0552574,V0552574,10000,21-07-2025,1
CL0021588,C0552575,V0552575,10000,21-07-2025,1
CL0021589,C0552576,V0552576,10000,21-07-2025,1
CL0021590,C0552577,V0552577,10000,21-07-2025,1
CL0021591,C0552578,V0552578,10000,21-07-2025,1
CL0021592,C0552579,V0552579,10000,21-07-2025,1
CL0021593,C0552580,V0552580,10000,21-07-2025,1
CL0021594,C0552581,V0552581,10000,21-07-2025,1
CL0021595,C0552582,V0552582,10000,21-07-2025,1
CL0021596,C0552583,V0552583,10000,21-07-2025,1
CL0021597,C0552584,V0552584,10000,21-07-2025,1
CL0021598,C0552585,V0552585,10000,21-07-2025,1
CL0021599,C0552586,V0552586,10000,21-07-2025,1
CL0021600,C0552587,V0552587,10000,21-07-2025,1
CL0021601,C0552588,V0552588,10000,21-07-2025,1
CL0021602,C0552589,V0552589,10000,21-07-2025,1
CL0021603,C0552590,V0552590,10000,21-07-2025,1
CL0021604,C0552591,V0552591,10000,21-07-2025,1
CL0021605,C0552592,V0552592,10000,21-07-2025,1
CL0021606,C0552593,V0552593,10000,21-07-2025,1
CL0021607,C0552594,V0552594,10000,21-07-2025,1
CL0021608,C0552595,V0552595,10000,21-07-2025,1
CL0021609,C0552596,V0552596,10000,21-07-2025,1
CL0021610,C0552597,V0552597,10000,21-07-2025,1
CL0021611,C0552598,V0552598,10000,21-07-2025,1
CL0021612,C0552599,V0552599,10000,21-07-2025,1
CL0021613,C0552600,V0552600,10000,21-07-2025,1
CL0021614,C0552601,V0552601,10000,21-07-2025,1
CL0021615,C0552602,V0552602,10000,21-07-2025,1
CL0021616,C0552603,V0552603,10000,21-07-2025,1
CL0021617,C0552604,V0552604,10000,21-07-2025,1
CL0021618,C0552605,V0552605,10000,21-07-2025,1
CL0021619,C0552606,V0552606,10000,21-07-2025,1
CL0021620,C0552607,V0552607,10000,21-07-2025,1
CL0021621,C0552608,V0552608,10000,21-07-2025,1
CL0021622,C0552609,V0552609,10000,21-07-2025,1
CL0021623,C0552610,V0552610,10000,21-07-2025,1
CL0021624,C0552611,V0552611,10000,21-07-2025,1
CL0021625,C0552612,V0552612,10000,21-07-2025,1
CL0021626,C0552613,V0552613,10000,21-07-2025,1
CL0021627,C0552614,V0552614,10000,21-07-2025,1
CL0021628,C0552615,V0552615,10000,21-07-2025,1
CL0021629,C0552616,V0552616,10000,21-07-2025,1
CL0021630,C0552617,V0552617,10000,21-07-2025,1
CL0021631,C0552618,V0552618,10000,21-07-2025,1
CL0021632,C0552619,V0552619,10000,21-07-2025,1
CL0021633,C0552620,V0552620,10000,21-07-2025,1
CL0021634,C0552621,V0552621,10000,21-07-2025,1
CL0021635,C0552622,V0552622,10000,21-07-2025,1
CL0021636,C0552623,V0552623,10000,21-07-2025,1
CL0021637,C0552624,V0552624,10000,21-07-2025,1
CL0021638,C0552625,V0552625,10000,21-07-2025,1
CL0021639,C0552626,V0552626,10000,21-07-2025,1
CL0021640,C0552627,V0552627,10000,21-07-2025,1
CL0021641,C0552628,V0552628,10000,21-07-2025,1
CL0021642,C0552629,V0552629,10000,21-07-2025,1
CL0021643,C0552630,V0552630,10000,21-07-2025,1
CL0021644,C0552631,V0552631,10000,21-07-2025,1
CL0021645,C0552632,V0552632,10000,21-07-2025,1
CL0021646,C0552633,V0552633,10000,21-07-2025,1
CL0021647,C0552634,V0552634,10000,21-07-2025,1
CL0021648,C0552635,V0552635,10000,21-07-2025,1
CL0021649,C0552636,V0552636,10000,21-07-2025,1
CL0021650,C0552637,V0552637,10000,21-07-2025,1
CL0021651,C0552638,V0552638,10000,21-07-2025,1
CL0021652,C0552639,V0552639,10000,21-07-2025,1
CL0021653,C0552640,V0552640,10000,21-07-2025,1
CL0021654,C0552641,V0552641,10000,21-07-2025,1
CL0021655,C0552642,V0552642,10000,21-07-2025,1
CL0021656,C0552643,V0552643,10000,21-07-2025,1
CL0021657,C0552644,V0552644,10000,21-07-2025,1
CL0021658,C0552645,V0552645,10000,21-07-2025,1
CL0021659,C0552646,V0552646,10000,21-07-2025,1
CL0021660,C0552647,V0552647,10000,21-07-2025,1
CL0021661,C0552648,V0552648,10000,21-07-2025,1
CL0021662,C0552649,V0552649,10000,21-07-2025,1
CL0021663,C0552650,V0552650,10000,21-07-2025,1
CL0021664,C0552651,V0552651,10000,21-07-2025,1
CL0021665,C0552652,V0552652,10000,21-07-2025,1
CL0021666,C0552653,V0552653,10000,21-07-2025,1
CL0021667,C0552654,V0552654,10000,21-07-2025,1
CL0021668,C0552655,V0552655,10000,21-07-2025,1
CL0021669,C0552656,V0552656,10000,21-07-2025,1
CL0021670,C0552657,V0552657,10000,21-07-2025,1
CL0021671,C0552658,V0552658,10000,21-07-2025,1
CL0021672,C0552659,V0552659,10000,21-07-2025,1
CL0021673,C0552660,V0552660,10000,21-07-2025,1
CL0021674,C0552661,V0552661,10000,21-07-2025,1
CL0021675,C0552662,V0552662,10000,21-07-2025,1
CL0021676,C0552663,V0552663,10000,21-07-2025,1
CL0021677,C0552664,V0552664,10000,21-07-2025,1
CL0021678,C0552665,V0552665,10000,21-07-2025,1
CL0021679,C0552666,V0552666,10000,21-07-2025,1
CL0021680,C0552667,V0552667,10000,21-07-2025,1
CL0021681,C0552668,V0552668,10000,21-07-2025,1
CL0021682,C0552669,V0552669,10000,21-07-2025,1
CL0021683,C0552670,V0552670,10000,21-07-2025,1
CL0021684,C0552671,V0552671,10000,21-07-2025,1
CL0021685,C0552672,V0552672,10000,21-07-2025,1
CL0021686,C0552673,V0552673,10000,21-07-2025,1
CL0021687,C0552674,V0552674,10000,21-07-2025,1
CL0021688,C0552675,V0552675,10000,21-07-2025,1
CL0021689,C0552676,V0552676,10000,21-07-2025,1
CL0021690,C0552677,V0552677,10000,21-07-2025,1
CL0021691,C0552678,V0552678,10000,21-07-2025,1
CL0021692,C0552679,V0552679,10000,21-07-2025,1
CL0021693,C0552680,V0552680,10000,21-07-2025,1
CL0021694,C0552681,V0552681,10000,21-07-2025,1
CL0021695,C0552682,V0552682,10000,21-07-2025,1
CL0021696,C0552683,V0552683,10000,21-07-2025,1
CL0021697,C0552684,V0552684,10000,21-07-2025,1
CL0021698,C0552685,V0552685,10000,21-07-2025,1
CL0021699,C0552686,V0552686,10000,21-07-2025,1
CL0021700,C0552687,V0552687,10000,21-07-2025,1
CL0021701,C0552688,V0552688,10000,21-07-2025,1
CL0021702,C0552689,V0552689,10000,21-07-2025,1
CL0021703,C0552690,V0552690,10000,21-07-2025,1
CL0021704,C0552691,V0552691,10000,21-07-2025,1
CL0021705,C0552692,V0552692,10000,21-07-2025,1
CL0021706,C0552693,V0552693,10000,21-07-2025,1
CL0021707,C0552694,V0552694,10000,21-07-2025,1
CL0021708,C0552695,V0552695,10000,21-07-2025,1
CL0021709,C0552696,V0552696,10000,21-07-2025,1
CL0021710,C0552697,V0552697,10000,21-07-2025,1
CL0021711,C0552698,V0552698,10000,21-07-2025,1
CL0021712,C0552699,V0552699,10000,21-07-2025,1
CL0021713,C0552700,V0552700,10000,21-07-2025,1
CL0021714,C0552701,V0552701,10000,21-07-2025,1
CL0021715,C0552702,V0552702,10000,21-07-2025,1
CL0021716,C0552703,V0552703,10000,21-07-2025,1
CL0021717,C0552704,V0552704,10000,21-07-2025,1
CL0021718,C0552705,V0552705,10000,21-07-2025,1
CL0021719,C0552706,V0552706,10000,21-07-2025,1
CL0021720,C0552707,V0552707,10000,21-07-2025,1
CL0021721,C0552708,V0552708,10000,21-07-2025,1
CL0021722,C0552709,V0552709,10000,21-07-2025,1
CL0021723,C0552710,V0552710,10000,21-07-2025,1
CL0021724,C0552711,V0552711,10000,21-07-2025,1
CL0021725,C0552712,V0552712,10000,21-07-2025,1
CL0021726,C0553286,V0553286,10000,21-07-2025,1
CL0021727,C0553287,V0553287,10000,21-07-2025,1
CL0021728,C0553288,V0553288,10000,21-07-2025,1
CL0021729,C0553289,V0553289,10000,21-07-2025,1
CL0021730,C0553290,V0553290,10000,21-07-2025,1
CL0021731,C0553291,V0553291,10000,21-07-2025,1
CL0021732,C0553292,V0553292,10000,21-07-2025,1
CL0021733,C0553293,V0553293,10000,21-07-2025,1
CL0021734,C0553294,V0553294,10000,21-07-2025,1
CL0021735,C0553295,V0553295,10000,21-07-2025,1
CL0021736,C0553296,V0553296,10000,21-07-2025,1
CL0021737,C0553297,V0553297,10000,21-07-2025,1
CL0021738,C0553298,V0553298,10000,21-07-2025,1
CL0021739,C0553299,V0553299,10000,21-07-2025,1
CL0021740,C0553300,V0553300,10000,21-07-2025,1
CL0021741,C0553301,V0553301,10000,21-07-2025,1
CL0021742,C0553302,V0553302,10000,21-07-2025,1
CL0021743,C0553303,V0553303,10000,21-07-2025,1
CL0021744,C0553304,V0553304,10000,21-07-2025,1
CL0021745,C0553305,V0553305,10000,21-07-2025,1
CL0021746,C0553306,V0553306,10000,21-07-2025,1
CL0021747,C0553307,V0553307,10000,21-07-2025,1
CL0021748,C0553308,V0553308,10000,21-07-2025,1
CL0021749,C0553309,V0553309,10000,21-07-2025,1
CL0021750,C0553310,V0553310,10000,21-07-2025,1
CL0021751,C0553311,V0553311,10000,21-07-2025,1
CL0021752,C0553312,V0553312,10000,21-07-2025,1
CL0021753,C0553313,V0553313,10000,21-07-2025,1
CL0021754,C0553314,V0553314,10000,21-07-2025,1
CL0021755,C0553315,V0553315,10000,21-07-2025,1
CL0021756,C0553316,V0553316,10000,21-07-2025,1
CL0021757,C0553317,V0553317,10000,21-07-2025,1
CL0021758,C0553318,V0553318,10000,21-07-2025,1
CL0021759,C0553319,V0553319,10000,21-07-2025,1
CL0021760,C0553320,V0553320,10000,21-07-2025,1
CL0021761,C0553321,V0553321,10000,21-07-2025,1
CL0021762,C0553322,V0553322,10000,21-07-2025,1
CL0021763,C0553323,V0553323,10000,21-07-2025,1
CL0021764,C0553324,V0553324,10000,21-07-2025,1
CL0021765,C0553325,V0553325,10000,21-07-2025,1
CL0021766,C0553326,V0553326,10000,21-07-2025,1
CL0021767,C0553327,V0553327,10000,21-07-2025,1
CL0021768,C0553328,V0553328,10000,21-07-2025,1
CL0021769,C0553329,V0553329,10000,21-07-2025,1
CL0021770,C0553330,V0553330,10000,21-07-2025,1
CL0021771,C0553331,V0553331,10000,21-07-2025,1
CL0021772,C0553332,V0553332,10000,21-07-2025,1
CL0021773,C0553333,V0553333,10000,21-07-2025,1
CL0021774,C0553334,V0553334,10000,21-07-2025,1
CL0021775,C0553335,V0553335,10000,21-07-2025,1
CL0021776,C0553336,V0553336,10000,21-07-2025,1
CL0021777,C0553337,V0553337,10000,21-07-2025,1
CL0021778,C0553338,V0553338,10000,21-07-2025,1
CL0021779,C0553339,V0553339,10000,21-07-2025,1
CL0021780,C0553340,V0553340,10000,21-07-2025,1
CL0021781,C0553341,V0553341,10000,21-07-2025,1
CL0021782,C0553342,V0553342,10000,21-07-2025,1
CL0021783,C0553343,V0553343,10000,21-07-2025,1
CL0021784,C0553344,V0553344,10000,21-07-2025,1
CL0021785,C0553345,V0553345,10000,21-07-2025,1
CL0021786,C0553346,V0553346,10000,21-07-2025,1
CL0021787,C0553347,V0553347,10000,21-07-2025,1
CL0021788,C0553348,V0553348,10000,21-07-2025,1
CL0021789,C0553349,V0553349,10000,21-07-2025,1
CL0021790,C0553350,V0553350,10000,21-07-2025,1
CL0021791,C0553351,V0553351,10000,21-07-2025,1
CL0021792,C0553352,V0553352,10000,21-07-2025,1
CL0021793,C0553353,V0553353,10000,21-07-2025,1
CL0021794,C0553354,V0553354,10000,21-07-2025,1
CL0021795,C0553355,V0553355,10000,21-07-2025,1
CL0021796,C0553356,V0553356,10000,21-07-2025,1
CL0021797,C0553357,V0553357,10000,21-07-2025,1
CL0021798,C0553358,V0553358,10000,21-07-2025,1
CL0021799,C0553359,V0553359,10000,21-07-2025,1
CL0021800,C0553360,V0553360,10000,21-07-2025,1
CL0021801,C0553361,V0553361,10000,21-07-2025,1
CL0021802,C0553362,V0553362,10000,21-07-2025,1
CL0021803,C0553363,V0553363,10000,21-07-2025,1
CL0021804,C0553364,V0553364,10000,21-07-2025,1
CL0021805,C0553365,V0553365,10000,21-07-2025,1
CL0021806,C0553366,V0553366,10000,21-07-2025,1
CL0021807,C0553367,V0553367,10000,21-07-2025,1
CL0021808,C0553368,V0553368,10000,21-07-2025,1
CL0021809,C0553369,V0553369,10000,21-07-2025,1
CL0021810,C0553370,V0553370,10000,21-07-2025,1
CL0021811,C0553371,V0553371,10000,21-07-2025,1
CL0021812,C0553372,V0553372,10000,21-07-2025,1
CL0021813,C0553373,V0553373,10000,21-07-2025,1
CL0021814,C0553374,V0553374,10000,21-07-2025,1
CL0021815,C0553375,V0553375,10000,21-07-2025,1
CL0021816,C0553376,V0553376,10000,21-07-2025,1
CL0021817,C0553377,V0553377,10000,21-07-2025,1
CL0021818,C0553378,V0553378,10000,21-07-2025,1
CL0021819,C0553379,V0553379,10000,21-07-2025,1
CL0021820,C0553380,V0553380,10000,21-07-2025,1
CL0021821,C0553381,V0553381,10000,21-07-2025,1
CL0021822,C0553382,V0553382,10000,21-07-2025,1
CL0021823,C0553383,V0553383,10000,21-07-2025,1
CL0021824,C0553384,V0553384,10000,21-07-2025,1
CL0021825,C0553385,V0553385,10000,21-07-2025,1
CL0021826,C0553386,V0553386,10000,21-07-2025,1
CL0021827,C0553387,V0553387,10000,21-07-2025,1
CL0021828,C0553388,V0553388,10000,21-07-2025,1
CL0021829,C0553389,V0553389,10000,21-07-2025,1
CL0021830,C0553390,V0553390,10000,21-07-2025,1
CL0021831,C0553391,V0553391,10000,21-07-2025,1
CL0021832,C0553392,V0553392,10000,21-07-2025,1
CL0021833,C0553393,V0553393,10000,21-07-2025,1
CL0021834,C0553394,V0553394,10000,21-07-2025,1
CL0021835,C0553395,V0553395,10000,21-07-2025,1
CL0021836,C0553396,V0553396,10000,21-07-2025,1
CL0021837,C0553397,V0553397,10000,21-07-2025,1
CL0021838,C0553398,V0553398,10000,21-07-2025,1
CL0021839,C0553399,V0553399,10000,21-07-2025,1
CL0021840,C0553400,V0553400,10000,21-07-2025,1
CL0021841,C0553401,V0553401,10000,21-07-2025,1
CL0021842,C0553402,V0553402,10000,21-07-2025,1
CL0021843,C0553403,V0553403,10000,21-07-2025,1
CL0021844,C0553404,V0553404,10000,21-07-2025,1
CL0021845,C0553405,V0553405,10000,21-07-2025,1
CL0021846,C0553406,V0553406,10000,21-07-2025,1
CL0021847,C0553407,V0553407,10000,21-07-2025,1
CL0021848,C0553408,V0553408,10000,21-07-2025,1
CL0021849,C0553409,V0553409,10000,21-07-2025,1
CL0021850,C0553410,V0553410,10000,21-07-2025,1
CL0021851,C0553411,V0553411,10000,21-07-2025,1
CL0021852,C0553412,V0553412,10000,21-07-2025,1
CL0021853,C0553413,V0553413,10000,21-07-2025,1
CL0021854,C0553414,V0553414,10000,21-07-2025,1
CL0021855,C0553415,V0553415,10000,21-07-2025,1
CL0021856,C0553416,V0553416,10000,21-07-2025,1
CL0021857,C0553417,V0553417,10000,21-07-2025,1
CL0021858,C0553418,V0553418,10000,21-07-2025,1
CL0021859,C0553419,V0553419,10000,21-07-2025,1
CL0021860,C0553420,V0553420,10000,21-07-2025,1
CL0021861,C0553421,V0553421,10000,21-07-2025,1
CL0021862,C0553422,V0553422,10000,21-07-2025,1
CL0021863,C0553423,V0553423,10000,21-07-2025,1
CL0021864,C0553424,V0553424,10000,21-07-2025,1
CL0021865,C0553425,V0553425,10000,21-07-2025,1
